transaction_id,timestamp,user_id,amount_usd,merchant,device_type,ip_address,country,hour,day_of_week,is_weekend,is_fraud
4c1e0b95-adef-4e0b-a77f-bcc4abfbebe3,"2025-05-19 20:04:53",5e87212a-3e6d-436e-b163-3b0aaddc3d9c,569.49,"Robbins, Jones and Foster",Mobile,110.137.70.136,Philippines,20,Monday,False,1
cc219e65-d8a7-4121-9528-33270cf35749,"2025-05-31 23:45:55",8141b795-9362-4013-86b1-08b76028651e,81.07,Holt-Rogers,Mobile,123.210.41.52,"Cape Verde",23,Saturday,True,0
4f810b80-f877-484b-b761-b0c0061745de,"2025-04-28 23:04:47",ddefe9d1-ba0a-45ac-bdef-59bfc0932957,146.53,"Rice, Rhodes and Johnson",Desktop,125.5.195.230,"Palestinian Territory",23,Monday,False,0
eecb05e8-d05e-487f-b208-e2951f28da11,"2025-05-03 16:21:12",9e9c898b-28f5-42b3-aedb-2025699ff2ad,289.62,"Shaffer PLC",Desktop,56.140.14.221,Macao,16,Saturday,True,0
cce21fec-d3f3-4aa7-ba3f-d0f19c6696bc,"2025-04-22 19:33:34",cb64556b-ae7e-4a7c-9490-b6bc2b621217,189.48,"Bradley Inc",Desktop,180.248.21.38,Honduras,19,Tuesday,False,0
c13173a6-541a-4f8d-b638-7efc76e2c76c,"2025-04-27 22:11:34",4c2ab674-805b-4499-b775-b082e6e1b83f,28.42,"Pacheco Ltd",Mobile,210.108.180.89,Jamaica,22,Sunday,True,0
71885ae2-c973-4e0c-aa9e-54be8b0046a9,"2025-05-02 12:08:31",d3d9f575-d52b-4d2a-9210-fed34e503bd9,59.88,Turner-Russell,Mobile,47.182.126.15,Jordan,12,Friday,False,0
33ca7989-0a28-4ef8-bf13-f276b5ae2a2e,"2025-06-01 04:55:29",1609ea48-7a0a-4797-b091-43344e2b24c8,13.83,"Jacobs and Sons",Desktop,221.94.215.13,"Solomon Islands",4,Sunday,True,0
ea48fa33-1b7b-437c-8e27-ceee8e753c61,"2025-06-08 09:15:30",443488aa-ed8a-4277-96a2-6bc22d6fc2a0,308.02,Jackson-Parker,Desktop,79.187.14.74,"Slovakia (Slovak Republic)",9,Sunday,True,0
a25b0fb6-6c52-4b11-9dfe-ee3dda4b0515,"2025-06-03 20:16:15",2bd5f8f6-7221-488c-96b4-dc233e832fea,93.18,Mitchell-West,Mobile,189.77.113.16,Georgia,20,Tuesday,False,0
a02eb6ac-5091-435e-b10a-b8f6e66a02e1,"2025-05-28 20:20:28",930fef3a-64b9-40d0-8ba0-b47a5298c78e,25.96,"Anderson, Smith and Solomon",Mobile,150.201.201.130,Nicaragua,20,Wednesday,False,0
496198b2-bf00-4d75-993d-f5e1aaf8a1ae,"2025-04-30 02:53:28",b0380d7b-19f2-40b5-8033-37d1b073165e,111.38,Hinton-Jordan,Mobile,193.137.90.173,Tunisia,2,Wednesday,False,0
6c392a02-6a17-45a6-9e4a-dfabc96ae6d6,"2025-06-08 06:58:50",adbb9ec9-58fb-4ffa-a967-9ce83f2cfd30,96.27,"Rogers, White and White",Mobile,205.172.214.53,Morocco,6,Sunday,True,0
3be3b798-1777-4570-8cc4-2426d281c560,"2025-06-04 07:08:50",807aad9f-c050-42ae-ad18-1dc4a3bb8355,44.34,Shaw-Vasquez,Desktop,196.90.245.183,France,7,Wednesday,False,0
0defaa03-2b19-4b9b-bf34-76d6ac6657b4,"2025-05-13 11:26:12",d30b9036-7a50-4b7f-bab9-ea0997b569be,12.05,"Chavez PLC",Desktop,175.149.156.161,"Svalbard & Jan Mayen Islands",11,Tuesday,False,0
7691da24-e956-44e4-baef-e42e1808011e,"2025-05-28 05:43:52",c6e3e4c2-65a9-4526-941b-8dd84acdc1ab,111.34,"Hall, Anderson and Vazquez",Desktop,155.193.200.187,"Slovakia (Slovak Republic)",5,Wednesday,False,0
b13eb718-4446-4a34-9649-41564331755d,"2025-06-11 07:23:42",813b7442-bba0-4dab-91f7-6635da5719d3,73.46,Keller-Phillips,Desktop,67.244.161.106,Moldova,7,Wednesday,False,0
fd405a88-ed68-48f4-9b5c-a3c820fd61e3,"2025-04-25 13:22:16",907e8b45-f157-437b-b4fe-19b678480e05,147.98,"Berger, Parker and Miller",Desktop,189.61.21.106,Barbados,13,Friday,False,0
3f2507e2-4fa9-4164-b89e-1253d1710bd2,"2025-05-16 14:45:54",c993b69a-06f5-4a21-adfc-b0ad9f529bee,73.43,"Diaz, Taylor and Edwards",Desktop,116.65.84.63,Bangladesh,14,Friday,False,0
3aa74c53-0522-46f8-9376-7cf483a6f7e4,"2025-05-28 10:38:03",2137af72-a670-4ef6-9272-98dc07c89261,191.18,"Peterson, Nelson and Jones",Desktop,31.106.163.226,Angola,10,Wednesday,False,0
4c50f552-2ec0-4f9f-8045-d1ea5fb2e893,"2025-04-17 07:11:38",b237642a-3363-4c6a-ae32-6e21062810de,80.28,"Butler PLC",Tablet,82.120.98.14,Namibia,7,Thursday,False,0
1de5f010-1a58-493e-9103-2f5f78637d0d,"2025-05-14 02:33:05",8320561b-3276-4d9a-b622-5157b2e22b03,82.31,West-Holt,Mobile,168.5.161.244,Tanzania,2,Wednesday,False,0
ef50a20e-eb8a-443a-9830-4f4a16d8e7bd,"2025-05-03 17:26:23",4f5bd4ab-cb69-41c6-95e5-5c2b4ade9e3d,209.28,Landry-Davis,Mobile,113.147.36.168,Ghana,17,Saturday,True,0
8962e042-dfb9-4d63-b795-95c00cf4f743,"2025-05-24 10:57:12",21e8dfb0-6610-42ac-8914-29aaacee9f6a,51.66,Johnson-Woods,Mobile,33.116.145.167,Korea,10,Saturday,True,0
63f8b729-5b2f-4570-8559-722a13ef0c6b,"2025-05-19 10:42:12",b7ba90b5-3745-498b-979c-b6b7bd663e09,14.39,"Moore, Williams and Gillespie",Desktop,218.12.227.226,"United States Minor Outlying Islands",10,Monday,False,0
fde30eed-9e84-4d66-b082-57c31aa4a986,"2025-05-31 02:38:57",2226bb62-3f90-400b-8cc6-85bc1c5ff0f9,2.92,Lynch-Kirk,Mobile,203.56.252.149,Belize,2,Saturday,True,0
6922d152-d536-4bf1-9db8-4e5cdadf45c5,"2025-04-21 02:40:13",8a7ac8cc-09f3-4c5c-be85-4715324efe2b,140.71,"Flynn, Le and Dorsey",Desktop,206.148.35.199,Moldova,2,Monday,False,0
d640e08b-2926-4dc5-856d-9a56333446d5,"2025-04-21 12:18:18",20c5c43d-6e74-4f20-9742-f79f9ad960d9,96.84,"Nguyen and Sons",Mobile,149.215.89.176,"Hong Kong",12,Monday,False,0
ed4e456a-6972-4ba6-84c4-9a2ee7f79210,"2025-05-21 11:40:37",de378107-b5b8-4570-8662-e9a255f57910,121.77,"Harmon LLC",Desktop,21.176.107.95,Armenia,11,Wednesday,False,0
9d7c03cf-d1b6-4489-ba41-209ca98878f8,"2025-05-30 03:14:43",5d615063-0fc9-4e40-859d-c1970ba470fb,23.95,"Osborne Group",Tablet,139.194.143.138,Greenland,3,Friday,False,0
aad8c6f7-a482-4aef-8801-9768bb9f1245,"2025-04-22 03:38:12",51d0377f-4b0f-4504-9093-1804a314b17d,14.66,"Baker Inc",Desktop,33.183.237.166,Samoa,3,Tuesday,False,0
3ed57d8e-485b-48e3-8bbe-ddb2504cfc2b,"2025-05-31 02:40:04",e65d0205-d604-485c-b21f-0d2c854d0ead,1.47,Garcia-Long,Desktop,151.77.111.10,Honduras,2,Saturday,True,0
dd02c8b2-7c53-43c1-99cf-ec06d9a91309,"2025-04-28 09:20:44",e8ba3ba6-05cc-4f5e-9b2c-d218eb660364,43.17,"Martin, Gonzales and Browning",Tablet,195.82.95.247,Bulgaria,9,Monday,False,0
020c6eb2-184e-455f-8450-23d3b1e9d117,"2025-05-27 02:35:29",8f3fcb14-b8ed-4a61-ac42-72f124574c32,89.14,Phillips-Perry,Desktop,122.32.45.236,"Palestinian Territory",2,Tuesday,False,0
5b4e13ee-a82b-4e10-b5f9-4588e02ef3c2,"2025-05-30 08:41:09",006b571a-7436-4feb-b4a3-9e72946a5e32,49.8,Walker-Hall,Mobile,207.5.103.103,Denmark,8,Friday,False,0
12628912-7843-4c72-9d79-55aae8cb4365,"2025-05-29 05:14:07",9957e76c-e26f-4782-a4f2-58c777a42c9a,57.53,Flores-Elliott,Mobile,117.41.116.27,Mauritius,5,Thursday,False,0
9f673b65-724a-4f50-b9bd-eac8176bd8b0,"2025-05-10 01:08:04",ede3a37d-1c10-4c8b-a99b-966e2f0ea9b7,234.51,"Trujillo, Flowers and Hayden",Mobile,162.175.173.134,Gambia,1,Saturday,True,0
daccfcd2-b56d-4836-b2d6-b6ab960055ba,"2025-05-07 18:41:10",d5d27b6c-157e-4e0e-88ca-c2fa1720e253,42.81,"Ramirez LLC",Tablet,94.116.30.114,"Saudi Arabia",18,Wednesday,False,0
6b8da3c9-e823-45c0-b3ad-f34c9575643d,"2025-04-29 06:05:25",e934b282-65a2-4e5c-bcfd-c388e3d57a90,72.15,"Rice Group",Tablet,200.41.166.210,Panama,6,Tuesday,False,0
839781e4-de7a-48ab-93a5-a68336a4bfc6,"2025-06-10 16:07:59",008b561f-e009-4476-aeb9-d5838db48687,153.09,"Warren, Newton and Evans",Desktop,193.74.233.81,Samoa,16,Tuesday,False,0
23ca4819-febb-4e1b-a6c9-136622c04387,"2025-05-06 20:11:46",c963d11d-b59b-4fed-8e11-064aadca26ff,50.51,Little-Bowen,Mobile,202.33.64.138,Djibouti,20,Tuesday,False,0
650c4cc3-feac-4436-b96b-51e3ea6ec4bc,"2025-06-04 08:52:41",006572b6-3928-421f-9fea-78b9026e3841,97.31,"Reynolds, Kelly and Downs",Mobile,189.68.226.200,"United Kingdom",8,Wednesday,False,0
c07e1d77-1570-4929-90fb-378e74be45ca,"2025-04-17 14:24:45",1541784f-9ea1-46c4-adf1-e678d008cbf3,198.31,"Wagner, Johnson and Marshall",Mobile,203.240.245.91,"Northern Mariana Islands",14,Thursday,False,0
9e254de2-3478-4093-9672-7f5ff3077b83,"2025-04-22 09:19:33",c35417dc-bc6d-49a9-a409-069d41e211a5,298.62,"Hanson Group",Desktop,91.82.237.254,"Brunei Darussalam",9,Tuesday,False,0
8db70c5f-75d6-490a-ae71-8361bc3d448c,"2025-04-15 19:45:58",3ee032db-4a3f-4356-98d8-1e8108fc4bd3,15.91,"Clarke, Scott and Montgomery",Mobile,98.170.95.189,"United Arab Emirates",19,Tuesday,False,0
23197a78-a918-4489-bc9b-a289a5d38d2c,"2025-05-24 04:30:28",581f2d6c-ab87-4480-9022-ffd696cf981d,261.17,Hernandez-Walters,Tablet,209.3.177.136,Iran,4,Saturday,True,0
67fa8a7d-eb32-4035-a1be-9b974d926fcd,"2025-04-23 11:37:22",d1577f62-1769-4caf-af42-edeebab0b2e3,67.75,"Garrett, Gonzalez and Johnson",Tablet,13.107.169.155,Macedonia,11,Wednesday,False,0
86b8d95a-7916-41e7-97a6-6e91611f6181,"2025-05-12 22:42:11",9bdcc911-3d7c-409a-a66d-f3fc8f65a672,29.87,"Wilson, Nelson and Morrison",Desktop,146.197.124.141,Oman,22,Monday,False,0
1e543f93-7b97-4550-bd29-bdda8c076f86,"2025-06-07 20:06:09",b8cb2f14-efdc-4811-b403-d564eba48ad7,61.46,"Morrison, Taylor and Morgan",Desktop,41.160.77.236,Liberia,20,Saturday,True,0
c499b741-207a-4a09-b6bd-19c00ebed0db,"2025-05-22 13:02:16",3d0ce4a8-1f57-424c-af00-19a34f1e2714,391.37,"Copeland, Hicks and Gonzalez",Desktop,129.241.137.218,Ghana,13,Thursday,False,1
84596b27-9dd6-4b95-bba9-af5847f5f3cd,"2025-04-24 13:51:03",70321329-e7a0-4ea8-9965-b8fc22113b50,67.85,Patel-Carter,Mobile,138.43.40.56,"Holy See (Vatican City State)",13,Thursday,False,0
557adaba-3263-46ea-89d9-0614bf575058,"2025-05-19 22:09:56",438234d6-124a-4ff1-b28d-798158b07e65,39.86,"Simpson, Jefferson and Thompson",Mobile,212.30.94.18,"Syrian Arab Republic",22,Monday,False,0
108a7227-ec20-40b9-9e1c-1cb30ab7df80,"2025-04-30 19:55:19",67e55d66-24ed-4973-bfad-31bed34bf9ba,100.35,"Austin, Mcdaniel and Sanchez",Desktop,4.93.199.111,"Trinidad and Tobago",19,Wednesday,False,0
9ffdebed-9850-4ea0-a9e8-17d2259288fb,"2025-05-11 02:38:35",72f1ad0d-9473-496c-9e7c-397155955c0a,27.46,"Brady Ltd",Desktop,175.126.90.19,"Cook Islands",2,Sunday,True,0
74a3581e-c825-486c-b406-3cdc19f20e6d,"2025-06-08 09:33:59",be62a61c-e15e-4bbd-b92c-5401ec7f9134,7.89,Roberts-Stanley,Desktop,162.226.74.208,Malta,9,Sunday,True,0
8785ba92-9344-40c2-bfbd-ddb3304696d9,"2025-04-19 23:19:09",3fda1393-9811-45f4-b485-12f333b80d08,13.8,Andersen-Smith,Desktop,154.157.170.49,Jordan,23,Saturday,True,0
9f698f85-08aa-42f9-94a3-73a3a5f8482a,"2025-05-13 09:34:37",ab317a89-9054-42be-b916-90003cd886c6,13.7,"Hodges and Sons",Tablet,106.113.210.171,Guinea-Bissau,9,Tuesday,False,0
a02deb6e-d336-43ca-af49-ad9615900976,"2025-04-13 11:49:15",4df92bd1-24ff-4ed3-ac03-dd5efb12f96b,16.48,"Rodriguez Ltd",Mobile,171.30.38.161,Iraq,11,Sunday,True,0
d153be6c-0f02-4f5b-8286-bd501b68ab59,"2025-06-06 11:51:14",b8cacf5e-4cea-48e5-b491-458443f9362d,14.95,"Williams, Ford and Mercado",Desktop,193.233.89.195,Lesotho,11,Friday,False,0
c9be1940-0f9c-4868-9e6d-b3f05821cfe7,"2025-05-26 18:17:01",9abdbfa1-6f1d-4ede-8679-a6d87d8b0503,102.41,"Bell, Mason and Massey",Mobile,194.162.139.48,Congo,18,Monday,False,0
6e412e8b-9fce-4858-8f5d-5fc9a794d71b,"2025-06-08 23:50:58",f21f97e4-58ae-459a-a785-aa57839bea78,20.07,"Clark, Hall and Smith",Desktop,111.188.84.164,Norway,23,Sunday,True,0
5caede3a-840c-42d2-ad1f-a38ac2c02219,"2025-05-12 14:23:20",bfbcda15-c117-4cc6-84b2-e2d1a85ddcf1,42.41,Morrison-Houston,Tablet,145.64.31.191,Estonia,14,Monday,False,0
efc1106a-f557-4e4a-9480-24ed0a55ef05,"2025-04-16 18:28:51",d0272f62-e5f2-40c7-a5ca-5729bd99e085,227.1,"Walton Ltd",Desktop,58.128.211.59,Gambia,18,Wednesday,False,0
0f6580dc-f529-45da-9a61-fe98c6569497,"2025-06-10 21:09:27",4933d027-bed1-499f-a900-d697c4bae59d,64.24,Jackson-Davis,Desktop,169.108.30.175,Tanzania,21,Tuesday,False,0
bebb9d8a-07da-463e-b2de-036c2b36b53c,"2025-06-01 12:25:05",ff893d23-46f7-4a74-ad93-1a154250acde,110.13,"Stewart, Kline and Garcia",Desktop,115.180.198.213,Iran,12,Sunday,True,0
7a90e270-b31b-4f0e-ad3f-ca1f1765cbe9,"2025-04-17 14:55:01",61a448ac-9cb1-4ff1-8ef0-b7a19f415902,18.91,"Holder LLC",Mobile,220.239.77.204,"Syrian Arab Republic",14,Thursday,False,0
91dcc708-e620-4fc2-a499-c02a7fa73660,"2025-06-09 03:33:03",6b03792b-a788-48cb-ba4d-ee6a53f5a1d5,21.36,"Rogers PLC",Mobile,206.70.91.122,Micronesia,3,Monday,False,0
896cb387-3f9d-40b5-97e4-a55441de292e,"2025-04-19 19:35:09",2bfa5c47-c16f-4b24-9de3-bd334b4224d4,4.17,"Hall, Roberts and Wise",Mobile,150.249.204.30,"Cote d'Ivoire",19,Saturday,True,0
c824703b-79ca-4d35-9b6f-4ec76d16b3d4,"2025-04-13 18:14:13",abddb716-828c-4f4d-bc73-52f14bb71b7c,18.5,"Mathis, Dyer and Bass",Desktop,116.222.157.0,Zimbabwe,18,Sunday,True,0
2b68bc5d-e0aa-4580-b1ed-fcfe612eb78c,"2025-04-18 21:02:07",e91f0c21-e95c-4a02-853a-db10e047d370,32.65,"Barnes Ltd",Desktop,104.31.150.191,Guinea,21,Friday,False,0
372fe433-e4a9-4442-a1db-a69b3a9f4503,"2025-04-22 13:42:42",ecac21c2-da52-451c-8558-beaa674fa5ba,19.48,Chandler-Martinez,Desktop,63.121.74.226,Guinea,13,Tuesday,False,0
e6ad74a2-0161-40c6-8664-f1a81256ced2,"2025-05-21 13:11:21",c18d849b-c3cb-4dfc-8f29-3a575899036a,9.29,Daniel-Gonzalez,Mobile,105.199.86.53,Senegal,13,Wednesday,False,0
ba6c001c-e4ff-466d-b9f3-a7172b1ad7b7,"2025-05-25 01:20:49",a64dc7e8-1115-42be-9826-98064e58cb92,12.86,"Scott, Jones and Williams",Desktop,112.213.252.158,Bhutan,1,Sunday,True,0
58ba1a2f-997d-48f6-bfe3-1a221931941d,"2025-04-29 06:15:07",8460af9a-3a94-475e-8e90-5dadc56a2a6f,61.76,Combs-Gamble,Mobile,137.9.223.91,"Papua New Guinea",6,Tuesday,False,0
873dd816-4b15-4afa-abcc-67af87f06ac7,"2025-06-04 21:34:33",02215fe6-9bd5-4bca-96b3-8e37f9c4ecbf,23.11,"Smith Ltd",Mobile,70.135.144.247,Jersey,21,Wednesday,False,0
602ebc91-9c26-413a-905e-77cbf71346d4,"2025-05-21 01:45:00",cf3cba42-3151-4a3b-9da6-48c2b4c5638e,45.3,Nixon-Mendez,Mobile,217.246.83.133,"French Polynesia",1,Wednesday,False,0
295b6ab7-8ef0-4e9f-8bc4-9c80b66ff7f8,"2025-05-07 16:07:00",aabf3b2d-4657-49de-bdf6-f09fa0b1cbbb,70,Wright-Curtis,Desktop,133.154.24.148,"Cape Verde",16,Wednesday,False,0
2fe2e192-caba-4266-9ba2-a42630091bc7,"2025-05-21 04:07:54",99701de9-b6fe-4715-ac5a-ccb6765be9fc,117.25,Moss-Pena,Desktop,188.74.15.208,Albania,4,Wednesday,False,0
3376b5b5-3920-480c-b2e2-c4cde8dfb59e,"2025-05-11 23:15:24",1f2e44e1-d103-480c-bde8-f1e89463e184,4.01,"Santana Group",Desktop,113.186.13.89,"Equatorial Guinea",23,Sunday,True,0
b8d83244-26b7-419b-aa08-46e1a4f3f6ba,"2025-04-18 23:32:11",438afaf1-3014-42d8-a8d7-af33d2e3769b,160.65,Nolan-Torres,Mobile,220.102.180.128,"United States of America",23,Friday,False,0
22d40212-8f57-463f-8fea-d90f0d346ef1,"2025-05-14 23:49:09",a0645709-fe28-49d8-9d71-7d81ec887575,98.86,"Lewis, Dominguez and Moore",Mobile,162.80.37.207,Zambia,23,Wednesday,False,0
67555857-f533-4587-9478-98f270e3533f,"2025-06-09 09:39:02",fd7dccf0-af46-4bd5-b00c-232bc2c8ed37,8.53,Poole-Cox,Desktop,198.94.111.137,China,9,Monday,False,0
048a40bd-57be-45d1-bfd3-fe30dae735a9,"2025-05-27 15:35:17",7980ff3c-ca4a-4125-bb35-93ffbb2bf694,206.81,"Heath, Smith and George",Desktop,201.169.179.191,Brazil,15,Tuesday,False,0
c4c60a6b-10fc-4af8-bdb4-c9e8c7ac54bb,"2025-04-14 05:27:37",2d1b6edb-1a9b-466b-b824-5acac2d6502e,253.67,"Collins, Esparza and Perry",Mobile,156.180.176.236,Fiji,5,Monday,False,0
d3183be1-c1a0-4ef4-b9ca-2df394808348,"2025-06-06 22:36:29",b9fa55d1-ca96-4a05-be8c-fd5568c125f8,6.3,Melendez-Moore,Mobile,2.39.233.241,Spain,22,Friday,False,0
085763f7-ce07-438c-b022-b6ddbd19d28b,"2025-04-24 01:43:33",cd43b4d4-a0ea-44a5-86bf-f7116aaafa3c,32.42,Cuevas-Reilly,Desktop,145.246.68.147,Montenegro,1,Thursday,False,0
84cd92b0-c889-48e4-86eb-9de9aae619bb,"2025-04-28 08:32:48",03fb34ed-4e69-4357-aaa9-2c40cb5fc2dc,164.09,Morrison-Brown,Mobile,56.22.231.202,Bhutan,8,Monday,False,0
b8f4b3e8-6b2b-4e19-94b9-4a58eadcca25,"2025-05-09 16:17:01",869e6f30-02d5-4981-92d3-405a59e753dd,137.94,Ryan-Moreno,Desktop,20.176.122.196,Brazil,16,Friday,False,0
3eb422eb-815c-4463-bda5-a2f8f8f1a3aa,"2025-04-12 21:21:07",2d7dffa4-8ed1-4c40-8bf0-60a0595ae920,20.4,"Payne and Sons",Desktop,158.228.140.181,"United Kingdom",21,Saturday,True,0
17456487-cdf0-4607-ac47-1eaba427f42a,"2025-05-18 10:37:06",595c9915-75cb-4e12-93c4-6a82c2086cf8,23.49,"Goodwin Group",Tablet,210.178.145.252,Maldives,10,Sunday,True,0
4d1ab9b0-d31b-4f14-b37d-64cee988dbd1,"2025-05-07 03:15:20",168b1534-b09f-4dff-a83e-2a884fcfd5bd,46.28,Miller-Smith,Mobile,49.96.231.234,Philippines,3,Wednesday,False,0
992cf761-492a-4313-8a02-b79a4288dcdf,"2025-05-08 10:29:38",3d01b531-30e7-4f43-84eb-ba498941bb84,66.27,"Campos, Ferguson and Ramos",Mobile,112.50.58.117,Nepal,10,Thursday,False,0
81e51677-42e2-4d0e-ad5f-da14d783eee6,"2025-05-23 14:06:00",8f8a07d1-cc69-443f-8223-cd918ec7aa83,96.3,"Carter Group",Desktop,147.88.202.83,Ireland,14,Friday,False,0
af6e4f39-b77c-4596-996f-d8c2f2f85115,"2025-06-02 12:00:19",9e257a95-cd1c-4dd6-8e8c-b72387cf9e87,46.03,Rodgers-Luna,Mobile,223.240.154.136,"New Zealand",12,Monday,False,0
21ac65d2-52e0-4f17-9d90-7b79e226d5ce,"2025-05-06 17:22:25",bc415e12-f1ca-4914-a262-b5ff8554aa67,62.09,"Mcintyre, Carey and Clay",Desktop,202.96.251.68,Zambia,17,Tuesday,False,0
2efb084c-83b9-401d-a754-c63e7ec73380,"2025-06-06 13:34:50",c9ed2735-568d-42ee-962e-09e52e38118c,137.62,"Weeks LLC",Desktop,70.102.34.36,Lesotho,13,Friday,False,0
73565390-9e9a-4427-ac26-44e0a8cb6e30,"2025-05-12 07:51:12",87ff63ea-ca38-471b-a08c-b0b50a3221c5,3.74,Cordova-Ward,Mobile,84.72.74.183,Niue,7,Monday,False,0
e7ea1d14-7ed5-408b-ac35-0257e26c08fa,"2025-05-06 16:51:15",ccf31e58-38ea-4acf-b4a0-a6181a1528b6,29.09,"Kim LLC",Desktop,222.69.188.133,Somalia,16,Tuesday,False,0
3654d983-714e-4a4e-9b31-b571811d61e2,"2025-05-19 23:53:29",bf2f48e7-62cc-4be7-baa6-1d69dd3c8e3e,124.95,Martin-Booth,Mobile,186.87.228.151,Netherlands,23,Monday,False,0
c7433170-48e1-476e-bd64-0b228b18b961,"2025-06-04 16:59:05",f86778fe-58f1-42f4-90bc-e08fca1e9323,225.58,"Davis, Clarke and Robles",Mobile,8.139.135.86,Guinea-Bissau,16,Wednesday,False,0
749eb82b-4bd0-4ff5-bde7-433da582ca60,"2025-06-11 01:28:27",00163572-8c05-420d-8cae-2104500d8435,71.68,Berg-Walsh,Desktop,221.168.162.138,Brazil,1,Wednesday,False,0
ea737ba5-fa91-4d2d-be3e-ff063ffe0da2,"2025-05-18 18:42:08",3b2347a3-bce2-45fb-9c59-45686bebbd74,75.95,"Chavez and Sons",Desktop,192.39.23.144,Andorra,18,Sunday,True,0
42ed5028-f639-4333-a087-aa503703f66f,"2025-04-17 08:09:20",8b2687d6-93d6-42dc-8f0b-47bbad974aec,11.34,"Brooks, Gibson and Reid",Desktop,88.172.171.235,"El Salvador",8,Thursday,False,0
b886f6c4-e294-4df1-a9f7-61ecf20b7f48,"2025-06-05 02:13:36",6176f96e-e75d-45a8-97df-d2d602e77f18,59.31,"Trujillo, Gallagher and Schneider",Desktop,136.6.28.116,Mauritius,2,Thursday,False,0
8d204bbd-eb47-449b-9eb2-ded5fe27749f,"2025-05-23 18:51:36",665b67f3-6afa-4adc-8e4d-82a2553a0b7b,76.06,"Edwards LLC",Mobile,129.1.211.165,Suriname,18,Friday,False,0
4d9693c6-f874-4799-96ed-6da98bc9dec1,"2025-05-25 09:42:40",23c1c665-e495-4b97-bfe6-6734bfedff20,27.77,"Stephens, Randall and Edwards",Mobile,220.133.163.65,Peru,9,Sunday,True,0
d82c4cf3-67cc-40e1-8067-1478701d9a63,"2025-04-18 14:26:00",32d5e82b-bdb6-4112-bcaf-204c80bf418b,31.37,"Woodard PLC",Desktop,184.116.61.48,Fiji,14,Friday,False,0
bd3b0905-9c19-4acd-a09e-7e8a38a6cb07,"2025-05-05 14:40:16",2d08f513-d27a-4bf9-b95b-2617444784da,47.37,"Klein Inc",Desktop,211.186.157.213,Gambia,14,Monday,False,0
ad344e0e-264c-4a22-96bf-bb52efee18cd,"2025-06-03 20:47:05",981a236a-edae-4b61-b33a-979250f81b49,2.03,Davis-Brown,Mobile,82.122.59.86,Mexico,20,Tuesday,False,0
fcd6c9ac-9bb7-48c5-a4c5-4a6350368439,"2025-05-11 07:19:20",cbb5b8b1-38e0-42a1-96cf-2fd844569d98,38.87,"Taylor, Miller and Smith",Mobile,134.38.244.59,"Central African Republic",7,Sunday,True,0
f0dd2189-6adb-4c09-bebf-ef7e1c92c7fc,"2025-05-08 08:28:10",420505fa-d097-49d1-9641-22973435bcc9,23.76,"Pierce, Cox and Flores",Desktop,198.248.118.158,Denmark,8,Thursday,False,0
9f58c690-dc98-45ec-b3ac-05e99a17ad89,"2025-05-14 02:22:24",903e5111-3a8d-428d-8daa-eb8a80086c99,39.67,"Jackson, Jefferson and Gentry",Desktop,158.139.227.14,Malaysia,2,Wednesday,False,0
4e7d87a7-fed8-4b4a-81fe-364270e197d8,"2025-05-10 07:03:39",01a31f21-a27a-44d3-9f65-1e9ea19bb912,12.76,Paul-Potter,Mobile,210.169.4.227,"Bosnia and Herzegovina",7,Saturday,True,0
b79b4b03-a169-4d1b-b700-71bb0c9a8448,"2025-05-31 21:40:10",9e65b3a3-8c38-4aad-9310-3f2d819c5be4,221.21,"Dalton Inc",Desktop,140.252.183.40,Austria,21,Saturday,True,0
6da88027-e842-4000-9a3d-1c83d02360ea,"2025-04-14 21:09:05",8e4bce85-3680-466b-b56b-995609afe722,90.04,Stewart-Kelly,Desktop,86.187.114.249,Malawi,21,Monday,False,0
f3cf5725-9d6d-4f81-b718-dedaadb39473,"2025-06-11 15:49:06",bd3ab5b4-a971-44a3-85b7-c71600d27427,113.66,"Wagner and Sons",Mobile,36.195.5.170,"Wallis and Futuna",15,Wednesday,False,0
d8b09b9f-bef0-4e79-af5f-5fdd92c32437,"2025-05-04 18:39:37",d8a8536c-d5f1-4e5d-918d-ac46e2b38b31,155.67,"Castro Group",Mobile,208.18.48.68,"Lao People's Democratic Republic",18,Sunday,True,0
ca269057-5d33-4350-bcb8-713db499c9c8,"2025-05-09 08:53:55",daa64bc7-5eb9-484d-9bda-3d59c90ff422,69,"Benitez Inc",Mobile,6.119.23.75,Bhutan,8,Friday,False,0
50ec2ef6-2a41-4ffb-b716-0e13b90a02e4,"2025-05-11 10:59:04",6b25fcf9-3278-40f0-9fa6-08997e0def66,9.09,Mcdonald-Smith,Mobile,217.104.183.158,Jordan,10,Sunday,True,0
6c554a12-2078-4634-9d31-5e1d158ff762,"2025-05-15 23:06:38",df38b0e7-ff0a-44dc-abe2-35b27687c433,77.03,"Matthews Ltd",Mobile,171.99.24.128,Chad,23,Thursday,False,0
a1a06bdc-eab4-4092-ae6e-29a3718de821,"2025-05-26 15:37:21",5366a22a-095b-4469-9c27-6aa201b348ce,88.39,"Cunningham, Glass and Collier",Desktop,218.75.224.51,Argentina,15,Monday,False,0
